year,month,day,CO,NO2,O3,PM10,PM25,SO2,airpressure,dewpoint_temp,humi,sealevelpressure,temp,date,delay_snow,delay_wind,delay_rain,delay_visibility,delay_cloud,delay_typhoon,delay_fairway,delay_other,cancel_snow,cancel_wind,cancel_rain,cancel_visibility,cancel_cloud,cancel_typhoon,cancel_fairway,cancel_other,delay_sum,cancel_sum,tot
2016,1,1,0.929166666666667,0.03683333333333335,0.015958333333333338,49.541666666666664,35.166666666666664,0.005833333333333335,1030.3625,-2.720833333333333,71.54166666666667,1031.2208333333335,2.1208333333333336,2016-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,1,2,0.7666666666666669,0.032791666666666684,0.018166666666666668,46.916666666666664,26.958333333333332,0.006250000000000002,1022.1000000000004,3.0208333333333335,73.66666666666667,1022.9,7.479166666666668,2016-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,1,3,1.0416666666666665,0.03333333333333334,0.02337500000000001,64.58333333333333,41.895833333333336,0.005291666666666668,1018.9875000000001,3.1874999999999996,88.5,1019.7875000000003,4.933333333333333,2016-01-03,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,17.0
2016,1,4,0.8458333333333335,0.014458333333333342,0.033500000000000016,64.0,39.479166666666664,0.005500000000000001,1023.2208333333333,-6.029166666666668,57.291666666666664,1024.075,2.233333333333333,2016-01-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,1,6,0.8125000000000003,0.027666666666666673,0.01770833333333334,49.583333333333336,27.416666666666668,0.006500000000000003,1025.3708333333334,-8.962499999999999,53.708333333333336,1026.2708333333333,-0.7083333333333331,2016-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,1,9,0.4791666666666667,0.018416666666666668,0.023958333333333345,32.5,16.604166666666668,0.005458333333333336,1024.7125,-8.691666666666668,58.416666666666664,1025.6125,-1.4541666666666664,2016-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,1,14,0.6208333333333335,0.02883333333333334,0.019041666666666672,39.416666666666664,19.041666666666668,0.006500000000000002,1021.3958333333335,-11.737499999999999,55.791666666666664,1022.2958333333332,-3.745833333333335,2016-01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,1,15,0.8666666666666666,0.051208333333333335,0.007958333333333336,51.833333333333336,31.5,0.00641666666666667,1020.9041666666666,-7.804166666666668,60.5,1021.7875,-0.6458333333333333,2016-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,1,16,1.1041666666666667,0.058958333333333335,0.006083333333333334,76.16666666666667,47.25,0.006708333333333337,1021.9375,-4.533333333333333,69.79166666666667,1022.8166666666666,0.37916666666666665,2016-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,1,17,1.0,0.038750000000000014,0.010458333333333335,75.875,52.875,0.005833333333333336,1017.1208333333333,-3.608333333333333,71.58333333333333,1017.9625,1.1208333333333333,2016-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,1,18,0.6666666666666666,0.011416666666666672,0.02983333333333335,39.458333333333336,23.208333333333332,0.005458333333333335,1014.6125000000002,-12.225000000000001,58.875,1015.4999999999999,-5.104166666666666,2016-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,1,20,0.5958333333333331,0.014958333333333332,0.026791666666666682,23.833333333333332,17.145833333333332,0.005000000000000002,1030.4791666666667,-18.820833333333336,48.25,1031.3791666666666,-9.787500000000001,2016-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,1,21,0.7124999999999999,0.011458333333333336,0.03070833333333334,37.875,24.125,0.005000000000000002,1028.8374999999999,-15.904166666666669,49.083333333333336,1029.7375,-6.783333333333334,2016-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,1,25,0.7000000000000001,0.019375,0.02491666666666668,60.375,14.458333333333334,0.005833333333333335,1028.6249999999998,-17.966666666666665,46.916666666666664,1029.5249999999999,-8.312500000000002,2016-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,1,26,0.9791666666666666,0.03675000000000001,0.016166666666666673,73.29166666666667,29.833333333333332,0.007541666666666671,1026.4958333333332,-7.133333333333334,69.625,1027.3958333333337,-1.7916666666666667,2016-01-26,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0
2016,1,27,1.05,0.030333333333333337,0.02429166666666668,60.541666666666664,28.4375,0.006250000000000002,1029.2124999999999,-8.525,59.083333333333336,1030.1125000000002,-1.2666666666666666,2016-01-27,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2016,1,28,1.1,0.03733333333333334,0.018000000000000006,56.125,29.875,0.0057500000000000025,1028.7291666666663,-8.141666666666667,61.875,1029.6291666666668,-1.1708333333333338,2016-01-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,1,29,0.7104166666666668,0.013687500000000005,0.031125000000000017,50.020833333333336,24.020833333333332,0.005708333333333335,1025.0833333333335,-10.754166666666668,42.708333333333336,1025.9666666666665,0.8333333333333335,2016-01-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,2,2,0.4291666666666667,0.024250000000000004,0.02770833333333334,37.625,18.458333333333332,0.0059583333333333354,1028.4916666666666,-16.10416666666667,42.916666666666664,1029.3916666666669,-5.066666666666666,2016-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,2,3,0.6437499999999999,0.046333333333333344,0.01672916666666667,48.708333333333336,23.854166666666668,0.0074791666666666696,1027.3374999999999,-10.691666666666665,54.416666666666664,1028.2375,-2.408333333333334,2016-02-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,2,4,0.6458333333333335,0.024416666666666673,0.027416666666666676,42.708333333333336,21.604166666666668,0.0055416666666666696,1025.6875,-8.008333333333333,59.291666666666664,1026.5875000000003,-0.4583333333333332,2016-02-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,2,5,0.47916666666666674,0.024208333333333342,0.029208333333333347,40.333333333333336,18.083333333333332,0.005708333333333335,1024.0333333333333,-13.620833333333332,43.208333333333336,1024.9333333333332,-2.183333333333333,2016-02-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,2,7,0.5041666666666667,0.026333333333333344,0.024125000000000008,35.583333333333336,19.541666666666668,0.005833333333333336,1022.8833333333333,-11.733333333333334,51.625,1023.7833333333332,-2.883333333333334,2016-02-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,2,8,0.6749999999999999,0.02291666666666668,0.031333333333333345,75.5,39.854166666666664,0.006625000000000002,1015.2625000000002,-3.7875,68.66666666666667,1016.1083333333335,1.5416666666666667,2016-02-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,2,10,0.5791666666666665,0.027000000000000014,0.02441666666666668,32.791666666666664,20.375,0.005875000000000003,1025.2208333333333,-9.804166666666669,49.291666666666664,1026.0958333333335,0.7041666666666665,2016-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,2,11,0.8124999999999999,0.05958333333333335,0.007541666666666668,55.875,28.333333333333332,0.007041666666666671,1023.0708333333333,-8.570833333333333,34.916666666666664,1023.9083333333332,6.866666666666667,2016-02-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,2,12,0.8291666666666667,0.04375000000000001,0.011025,33.416666666666664,23.291666666666668,0.005000000000000002,1016.625,5.641666666666667,86.45833333333333,1017.4249999999998,7.808333333333334,2016-02-12,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,11.0,13.0,24.0
2016,2,13,0.9166666666666666,0.03787500000000001,0.0061,22.708333333333332,13.25,0.005125000000000002,1006.8625000000001,8.2125,89.41666666666667,1007.6624999999999,9.89166666666667,2016-02-13,0.0,0.0,0.0,6.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0
2016,2,16,0.5333333333333333,0.01858333333333334,0.02733333333333335,22.833333333333332,9.708333333333334,0.005000000000000002,1018.1374999999999,-7.654166666666668,63.291666666666664,1019.0208333333334,-1.3208333333333335,2016-02-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,2,17,0.4416666666666667,0.020958333333333332,0.027250000000000007,38.375,9.666666666666668,0.005125000000000002,1023.5875000000001,-8.266666666666667,51.208333333333336,1024.4625,1.1833333333333333,2016-02-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,2,19,0.725,0.02775000000000001,0.020333333333333342,68.91666666666667,30.166666666666668,0.005291666666666669,1026.0833333333333,-4.816666666666667,63.083333333333336,1026.9625,1.9083333333333334,2016-02-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,2,22,0.5541666666666666,0.041416666666666685,0.013583333333333338,37.166666666666664,14.958333333333334,0.006625000000000003,1030.0250000000003,-11.991666666666667,40.166666666666664,1030.925,0.7833333333333335,2016-02-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,2,25,0.6333333333333332,0.031000000000000014,0.024958333333333336,46.458333333333336,24.666666666666668,0.005833333333333336,1032.404166666667,-7.762499999999999,55.583333333333336,1033.2916666666665,0.27499999999999986,2016-02-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,2,26,0.6333333333333333,0.023750000000000004,0.033145833333333354,42.645833333333336,26.375,0.005791666666666668,1028.175,-8.354166666666668,50.0,1029.05,1.616666666666667,2016-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,2,27,0.6749999999999999,0.025791666666666675,0.03262500000000001,52.875,37.9375,0.005833333333333336,1024.0791666666667,-2.0750000000000006,73.54166666666667,1024.9458333333334,2.5166666666666666,2016-02-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,2,28,0.6583333333333333,0.019333333333333338,0.03308333333333334,43.916666666666664,29.729166666666668,0.005000000000000002,1021.9124999999999,-4.2124999999999995,71.41666666666667,1022.7958333333335,0.6875000000000001,2016-02-28,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2016,3,1,0.4375,0.017666666666666667,0.03425000000000001,24.541666666666668,15.1875,0.005083333333333335,1027.895833333333,-12.695833333333331,44.583333333333336,1028.7958333333333,-1.9833333333333332,2016-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,3,2,0.5458333333333332,0.02750000000000001,0.026875,31.145833333333332,16.92361111111111,0.005375000000000002,1024.2166666666665,-1.366666666666667,74.125,1025.0625,2.9249999999999994,2016-03-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,3,3,0.6749999999999998,0.037291666666666674,0.023541666666666673,43.208333333333336,24.63888888888889,0.0056250000000000015,1022.8416666666667,1.6916666666666667,69.83333333333333,1023.6416666666665,7.020833333333335,2016-03-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,3,4,0.9374999999999997,0.053333333333333344,0.014500000000000004,73.79166666666667,41.583333333333336,0.005750000000000002,1022.8291666666668,3.945833333333333,62.625,1023.6291666666666,11.195833333333335,2016-03-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,3,6,0.7833333333333337,0.014833333333333342,0.031333333333333345,151.95833333333334,25.375,0.004916666666666668,1019.2375000000001,-0.7791666666666668,64.75,1020.0375,5.920833333333334,2016-03-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,3,7,0.7041666666666666,0.02741666666666667,0.021916666666666678,134.54166666666666,28.291666666666668,0.005125000000000002,1017.6208333333333,-4.195833333333332,46.916666666666664,1018.4208333333332,6.679166666666667,2016-03-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,3,8,0.5499999999999999,0.009250000000000003,0.035625000000000025,67.29166666666667,17.416666666666668,0.005000000000000002,1022.7458333333334,-8.475,46.5,1023.5999999999999,2.316666666666666,2016-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,3,13,0.7583333333333336,0.02208333333333334,0.039000000000000014,50.833333333333336,33.041666666666664,0.005875000000000002,1023.8791666666667,-1.0666666666666667,74.625,1024.7291666666665,3.058333333333333,2016-03-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,3,14,0.7875000000000001,0.014375000000000008,0.04375000000000002,56.166666666666664,38.208333333333336,0.005166666666666668,1022.5458333333335,-2.8958333333333335,63.875,1023.375,4.091666666666667,2016-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,3,15,0.7041666666666665,0.029000000000000012,0.03216666666666668,33.3125,18.645833333333332,0.005375000000000002,1023.275,-4.012499999999999,57.625,1024.1083333333333,4.008333333333332,2016-03-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,3,16,0.7249999999999996,0.029166666666666674,0.027958333333333335,39.333333333333336,22.416666666666668,0.006125000000000003,1021.8083333333334,-1.2249999999999999,65.125,1022.6124999999998,5.429166666666667,2016-03-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,3,17,0.9874999999999999,0.06541666666666666,0.01770833333333334,73.83333333333333,38.083333333333336,0.007125000000000002,1020.2458333333333,-3.9000000000000004,49.458333333333336,1021.0750000000003,6.633333333333334,2016-03-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,3,18,1.0874999999999995,0.04952083333333334,0.024895833333333336,76.5625,46.916666666666664,0.006645833333333337,1012.3750000000001,1.6500000000000001,55.541666666666664,1013.1749999999998,10.558333333333332,2016-03-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,3,19,0.8874999999999998,0.01762500000000001,0.040250000000000015,73.875,37.0,0.005000000000000002,1014.1749999999998,1.8041666666666663,64.33333333333333,1014.975,8.65,2016-03-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,3,20,1.0041666666666667,0.030083333333333347,0.03325000000000001,69.33333333333333,42.708333333333336,0.006458333333333336,1019.6750000000001,0.525,66.54166666666667,1020.475,6.716666666666665,2016-03-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,3,21,0.9291666666666667,0.03325000000000001,0.026208333333333333,59.583333333333336,35.0,0.006083333333333336,1022.6750000000002,0.7708333333333334,67.95833333333333,1023.4791666666669,6.662499999999999,2016-03-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,3,22,0.8958333333333331,0.029916666666666685,0.04016666666666668,57.708333333333336,45.333333333333336,0.005500000000000001,1019.2041666666669,1.195833333333333,76.08333333333333,1020.0041666666666,5.266666666666667,2016-03-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,3,23,0.6291666666666669,0.01391666666666667,0.04112500000000002,66.20833333333333,37.791666666666664,0.005000000000000002,1019.1958333333336,-3.3375,53.666666666666664,1019.9958333333334,6.829166666666667,2016-03-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,3,25,0.5791666666666666,0.028875000000000012,0.03329166666666668,71.54166666666667,40.583333333333336,0.005333333333333336,1023.6041666666664,-2.933333333333334,58.291666666666664,1024.4291666666666,5.183333333333333,2016-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,3,26,0.5791666666666666,0.028875000000000012,0.03833333333333335,56.104166666666664,38.916666666666664,0.005125000000000002,1021.3416666666667,-2.1791666666666667,61.041666666666664,1022.1416666666668,5.379166666666666,2016-03-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,3,27,0.5833333333333333,0.024583333333333346,0.045250000000000005,51.208333333333336,33.166666666666664,0.0055416666666666696,1019.8458333333334,-0.5166666666666666,64.83333333333333,1020.6458333333331,6.0625,2016-03-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,3,28,0.6833333333333332,0.03662500000000001,0.040375000000000015,62.0,40.291666666666664,0.007583333333333335,1020.6916666666666,0.004166666666666745,63.708333333333336,1021.4958333333334,7.2875000000000005,2016-03-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,3,29,0.7333333333333331,0.02700000000000001,0.055333333333333345,85.75,48.833333333333336,0.006375000000000003,1017.3874999999999,3.7416666666666667,69.83333333333333,1018.1875000000001,9.237499999999999,2016-03-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,3,30,0.8083333333333335,0.027791666666666676,0.04204166666666669,90.45833333333333,57.25,0.005458333333333336,1019.5291666666667,2.670833333333333,74.79166666666667,1020.3291666666665,7.108333333333333,2016-03-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,3,31,0.9083333333333332,0.04779166666666667,0.02912500000000001,54.4375,33.5625,0.008125000000000002,1016.5875,-3.6166666666666667,45.708333333333336,1017.3875000000002,10.008333333333333,2016-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,4,1,0.7041666666666666,0.04358333333333334,0.03575000000000001,60.791666666666664,26.5,0.007375000000000003,1014.8124999999999,-4.416666666666667,34.875,1015.6124999999998,11.533333333333333,2016-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,4,2,0.8291666666666667,0.040375000000000015,0.043875000000000004,76.75,43.916666666666664,0.008083333333333336,1017.7958333333335,2.6458333333333335,56.583333333333336,1018.5958333333333,11.629166666666668,2016-04-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,4,5,0.5416666666666666,0.028000000000000014,0.033291666666666685,50.583333333333336,16.041666666666668,0.005583333333333335,1015.9208333333335,0.14166666666666664,55.75,1016.7208333333334,8.908333333333333,2016-04-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,4,6,0.7833333333333335,0.05079166666666666,0.031041666666666672,77.54166666666667,38.25,0.008000000000000002,1015.4541666666669,0.8500000000000001,52.25,1016.2541666666667,11.766666666666664,2016-04-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,4,8,0.6083333333333331,0.02391666666666668,0.04216666666666669,36.791666666666664,24.333333333333332,0.005270833333333336,1015.2249999999998,5.033333333333333,87.16666666666667,1016.0249999999997,7.045833333333333,2016-04-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,4,10,0.8416666666666665,0.017416666666666674,0.05387499999999998,77.70833333333333,43.083333333333336,0.005291666666666668,1012.7875000000003,6.5375000000000005,77.41666666666667,1013.5875000000001,10.604166666666666,2016-04-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,4,11,0.4958333333333332,0.023875000000000007,0.03691666666666669,54.291666666666664,26.208333333333332,0.0049583333333333346,1018.1875000000001,0.4750000000000001,52.541666666666664,1018.9875000000001,9.975,2016-04-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,4,12,0.6666666666666665,0.03320833333333335,0.03329166666666667,56.166666666666664,32.75,0.005875000000000003,1015.0999999999999,2.733333333333333,56.583333333333336,1015.9000000000002,11.570833333333333,2016-04-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,4,13,0.7083333333333334,0.03095833333333334,0.03325000000000001,50.791666666666664,34.395833333333336,0.006125000000000003,1006.5125000000002,7.574999999999999,72.5,1007.3124999999999,12.591666666666669,2016-04-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,4,15,0.8958333333333336,0.04204166666666668,0.030166666666666675,49.708333333333336,30.291666666666668,0.00579166666666667,1018.3666666666664,3.9041666666666655,68.45833333333333,1019.1666666666665,10.670833333333334,2016-04-15,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0,7.0
2016,4,16,0.7749999999999999,0.04245833333333335,0.029333333333333336,56.833333333333336,29.479166666666668,0.005750000000000002,1007.9583333333334,6.841666666666669,68.375,1008.7583333333332,13.091666666666663,2016-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,3.0
2016,4,17,0.6749999999999998,0.014458333333333337,0.04287500000000002,54.625,17.625,0.005000000000000002,1002.2041666666665,5.599999999999999,71.79166666666667,1003.0041666666666,10.65,2016-04-17,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0
2016,4,18,0.5874999999999998,0.022083333333333344,0.040125000000000015,49.0,21.166666666666668,0.005375000000000001,1013.4499999999999,4.579166666666667,70.16666666666667,1014.2499999999997,10.112500000000002,2016-04-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,4,20,0.6999999999999998,0.040125000000000015,0.028666666666666674,57.25,32.0,0.006500000000000003,1018.5583333333334,5.629166666666667,65.41666666666667,1019.3583333333332,12.44166666666667,2016-04-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,4,21,0.6166666666666666,0.023041666666666672,0.03920833333333335,23.583333333333332,16.395833333333332,0.0048333333333333344,1006.2708333333331,9.750000000000002,83.875,1007.0708333333332,12.425000000000002,2016-04-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
